pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
4.22954,0.714286,1390543,705.763,9.813934e+02,1.928614,1475928,2.200350,166865147,447897600,28
