pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
8.76753,0.362875,2737152,1463,4.004442e+03,1.928614,2261952,2.200350,166865147,447897600,22
