pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
6.95544,0.483834,2052864,1160.62,2.382596e+03,1.928614,1480032,2.200350,166865147,447897600,23
