pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
2.79368,0.392857,1597200,294.496,4.703693e+02,1.928614,119959,2.200350,105415200,105415200,2
