pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
4.12334,1,7225344,7626.89,5.510691e+04,11.919706,570880,2.200350,1849688064,1849688064,54
