pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
5.44327,0.928571,958464,813.88,7.800743e+02,1.928614,1014400,2.200350,149520384,149520384,29
