pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
15.0788,0.1875,1806336,1307.39,2.361593e+03,11.919706,3372974,2.200350,86704128,86704128,12
