pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
3.84774,0.928569,353493,212.183,7.500511e+01,1.928614,253600,2.200350,55144763,149520384,34
