pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
4.1267,1,7225344,7633.1,5.515178e+04,11.919706,615424,2.200350,1849688064,1849688064,55
