pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
3.98863,1,11010048,7377.73,8.122916e+04,1.928614,4500685,2.200350,1849688064,1849688064,10
