pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
10.1739,1,3612672,9409.31,3.399274e+04,11.919706,1572864,2.200350,924844032,924844032,60
