pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
15.7914,0.75,451584,1369.18,6.182995e+02,11.919706,3383848,2.200350,86704128,86704128,12
