pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
4.96021,0.785714,798600,522.881,4.175732e+02,1.928614,1085733,2.200350,105415200,105415200,2
