pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
5.17701,1,5505024,4787.92,2.635763e+04,1.928614,4726784,2.200350,924844032,924844032,12
