pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
5.17895,1,5505024,4789.72,2.636751e+04,1.928614,6225920,2.200350,924844032,924844032,11
