pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
5.5385,0.928571,958464,828.119,7.937225e+02,1.928614,306612,2.200350,149520384,149520384,25
