pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
9.48587,1,3612672,8772.95,3.169379e+04,11.919706,1336935,2.200350,924844032,924844032,78
