pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
3.9993,0.5,14450688,7397.46,1.068983e+05,11.919706,1626112,2.200350,1849688064,1849688064,79
