pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
3.6057,0.535714,1854058,601.666,1.115523e+03,1.928614,536472,2.200350,166865147,447897600,27
