pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
9.55691,0.428571,1204224,828.623,9.978481e+02,1.928614,3364838,2.200350,86704128,86704128,3
