pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
5.42283,0.654762,958320,571.649,5.478224e+02,1.928614,875985,2.200350,105415200,105415200,2
