pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
2.88728,0.535714,4976640,1293.2,6.435810e+03,1.928614,536472,2.200350,447897600,447897600,27
