pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
9.81426,0.638484,778752,819.816,6.384331e+02,1.928614,1564800,2.200350,83533077,224280576,87
