pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
9.72381,0.638484,778752,812.259,6.325486e+02,1.928614,1564800,2.200350,83533077,224280576,91
