pJ/Compute,Utilization,Cycles,Energy [uJ],EDP [J*cycle],Area [mm^2],LastLevelAccesses,MAC energy [pJ],Computes,Algorithmic computes,Execution runtime [s]
6.81618,0.928571,1437696,1528.74,2.197858e+03,1.928614,1564800,2.200350,224280576,224280576,85
